tenantID,userID,tenant_role,action_type,policy_version,security_alert,response_action,event_id,timestamp,hash_on_blockchain,severity_level,tenant_type,type1_detail
7a2b3672-c16e-4a18-ac54-170bc4d06065,be35a0d0-96fe-4b8c-abe9-e69dd6167c31,Admin,login,v3.0,True,Blocked Access,67d4b494-3a57-4dfd-a99a-c50dd78e6db2,10:28:58.802,af6dc4d361757105333c9e88b8bafeb4f43b7cbef25d9fb9fb6303508219a7f6,Low,type1,Level1
4dae4099-488d-4446-90a2-4181f5e05d38,eb78b9b0-3b2a-4f20-a0d1-becc2a8c5802,Admin,modify_settings,v5.0,True,Alerted,2a42dddc-8777-4446-bf91-2973288a6630,10:28:58.802,8da25db256225d00f0e697606e5e7180370703789cd4cc58ed203ba7850b110b,High,type1,Level1
88368352-409b-4df6-af38-6c09a4136348,76a89a46-67ce-4fe5-b9d5-5a557c5f23a3,Admin,access_file,v3.0,False,Allowed,9dd91fc5-359a-483e-87d8-1633e2c873bd,10:28:58.802,58a0be62bbe29586ac8cd6a847c568c6ca34043ba4cb0ff2b1f13011f8d72c19,Medium,type1,Level1
1c7ef80b-baf9-49a9-a462-d4b95be2b25c,55ce2a93-7fcf-483c-8213-20e91d2cebaf,Admin,modify_settings,v2.0,False,Blocked Access,1427064a-54c5-4bc5-9d76-2d2df7302a95,10:28:58.802,e91e495468b3a76762b28aaf1ef6671ff26851306dc35bf75e861ad2b2971b0e,Low,type1,Level1
35ceff7b-5c2e-49ac-b741-b53718c99519,c98ee83b-39b3-4e8f-8921-27c057180790,Admin,access_file,v3.0,True,Alerted,e6faa98d-50e9-4db2-89f0-7d4c3c6be739,10:28:58.802,db2dd2ca55fe9c6dea712e1168d20edf5bb22e95e1ba4383b30b68885cac9d27,Low,type1,Level1
349d04e4-20a3-4a22-a3bf-f9b88c128e64,3a3869d1-6905-4b28-9a39-f3bcd436dab3,Admin,modify_settings,v5.0,False,Alerted,65491ce8-b1b6-4e42-b8f4-15ac5b68d3a8,10:28:58.802,d19fd4063b3def8071417a661e2f9b28069fc8a35acc2418b1c81b7e93aa2c2f,Low,type1,Level1
0145d480-d8a6-4712-9db2-322f7cace94a,0dc2bd86-37eb-444b-b4ac-b6d2eebbb6d7,Admin,access_file,v3.0,False,Allowed,82dc9aae-c9b8-406c-aa3e-486eba47783c,10:28:58.802,79f5215aa017967de169adf94a382600b93b049586cd954b2015c8d7804b2c3a,Medium,type1,Level1
c835cd7a-db51-416b-97e7-e6e270a60bd9,38908cc4-3403-49bd-a478-e3922f592716,Admin,access_file,v1.0,False,Blocked Access,30cc8557-b008-4465-ac40-417f4a33a610,10:28:58.802,9ff299d944011ba63dc9978133ddfb252a7d8b20b8a5749ebdb225dc3f0b6e7f,High,type1,Level1
77054ce6-1915-4c94-ac34-79936ae06085,246de27f-3946-49c7-84e7-91f5d2bfd75b,Admin,modify_settings,v5.0,False,Allowed,90cc8d47-ebee-41df-b21a-cbbc6cff5431,10:28:58.802,c9e0bdc4af56537a4b14b77175de1f99755a5cda5cf62cbc7baf7cd0c533dd54,Medium,type1,Level1
8984404a-5819-4d31-b5cd-6a1fb10b1677,a4f5eac0-b5dd-4ebd-8809-b1daa3e090ab,Admin,access_file,v5.0,True,Blocked Access,65c97d74-6b10-4fe4-bf9b-db316f8d6548,10:28:58.802,eafa6e45ee1bfc4d059b79e975211783beb9df95d3c37b6b24707204b7544b87,Low,type1,Level1
c06152d1-c260-45b6-ae91-a98688eb18fd,0bb408a4-3c7c-482d-b333-6af2f1c89943,Admin,access_file,v3.0,False,Blocked Access,a2d92455-0e51-45fa-81f7-d5d572893096,10:28:58.802,d120a733afe3b7e7063ad215040d267346e568ca6941aea00b66332c60fce28b,Medium,type1,Level1
31c1cc44-d421-4a47-90ab-672db984b3ab,6a55181b-c748-4be2-8a23-0a153c5906ec,Admin,login,v3.0,False,Alerted,312e7d24-23d7-4f58-a262-b4b1913c1f8c,10:28:58.802,e5b4fff4b1f4ef793a8309ff78007efc59f69034adc169957b7e7817bcd2c013,High,type1,Level1
2db0d7a1-29bc-4fe0-a759-72daeefec107,b48ea209-f3f8-42b8-9827-bf1f6d7fcc4a,Admin,login,v2.0,False,Allowed,0e5b64ff-07c1-490d-9f4d-8e444e80f60c,10:28:58.817,595c6aee32fb0ae86aeea1d623b6c1afe48bc01ea8b65d585af1247603fecda7,Low,type1,Level1
47df24d3-2b72-4ee2-b175-f0de8a1df736,4c3ed779-d9a7-4233-a196-31e0266a011f,Admin,modify_settings,v5.0,True,Blocked Access,1c23c0f1-5a31-4104-9f92-b1805f36b672,10:28:58.817,6a31d4f18c923d92f7c050cef39f8ada4127cb63267d38b2176104255febd173,High,type1,Level1
6d22604a-fed3-4c7a-a1b3-48a75037fe15,fe04ef2d-24ce-45aa-adb1-056d3016bdca,Admin,access_file,v1.0,False,Alerted,63a55489-0a32-4fc4-9fdd-e61c7e0cf553,10:28:58.817,d99ea240ef0215e9289ae67b051a4eb485ed5ef09575d5394c77e8cb2e32ce29,Medium,type1,Level1
733a3277-7e7d-4b0c-9ff8-eb6276398f89,d5213591-86b5-469d-a4dc-d7f4ca150795,Admin,modify_settings,v1.0,True,Allowed,ae31ab23-355e-41c9-8ac2-6e6ef41a9652,10:28:58.817,c2d35d897fcb32f9ec804021487433cd235128c68d080c39402924573f6a86ce,High,type1,Level1
50c9d7e0-074e-4fee-b093-6a5c26d75fc8,b27a5ef0-7574-42eb-bf55-a21d81f640dc,Admin,login,v5.0,False,Alerted,a637dfba-b4c8-48be-bca4-61860f290924,10:28:58.817,5df72ae5f38dfc263c0f0ac834d9af8dab6b847b297c8e8e040adecdb66ea7c6,High,type1,Level1
e55ad0ee-2d9d-4e52-bb34-909e6436e408,714bbd75-c328-4e75-9183-5215c3b6bba8,Admin,modify_settings,v1.0,True,Alerted,8849a603-bab1-4537-ab73-1bae6bbc8fa7,10:28:58.817,08ebe76ca59bb47a5f09b37d51995651d91944e71d4cb82f3b114efb94e01048,High,type1,Level1
8a2f7e16-6bd8-497b-bee4-b925b72e707d,fada70f6-3955-42eb-a6ca-a18dde74494a,Admin,login,v2.0,True,Alerted,3ce60d6f-ad6b-40c6-beda-5f18383539e3,10:28:58.817,760ff2cca7a9617ed56ae7e0045925acd55d91efe0d00cdcdb236e6abca0b3b4,High,type1,Level1
2038f45e-f5f7-4644-9e28-fb4bb11d4bc6,95cc1af9-af63-4e6f-804d-18b9c8d2f99f,Admin,login,v4.0,False,Allowed,b9dd074f-ca1e-465c-b368-99a2ca20ce5a,10:28:58.817,c9db3594f67f4acb04214c63114c279033262ded9109d77e6dc45956e28d6be2,Low,type1,Level1
291ea42b-5376-4f5d-b6b8-3850aa17f8b8,e6794d9b-de56-46e1-a770-e16ff96fb6e2,Admin,access_file,v2.0,False,Blocked Access,60e0556c-e28b-4370-9e27-8f890e2cecb9,10:28:58.817,f6dfea362ced4826d91274293c7c1e86b65f0eaf2e763b4cc586dbde352a8633,Medium,type1,Level1
f703ee58-6817-4bb7-a00c-2be2f941dd6b,aa8b59af-c751-4ae4-b14e-aab9acdcad40,Admin,modify_settings,v3.0,False,Alerted,10a489f7-b518-41f8-959b-580b53215d6f,10:28:58.817,53ee43b879f2832909c340384d92e0bac6274ae68ff23b320273a4002d7f3a87,High,type1,Level1
60c4c1c8-0a82-4e86-8f59-0a809b933ce5,974a71d9-a31d-4dd1-8e30-5720821016d6,Admin,login,v1.0,False,Alerted,5156c84a-2684-413b-9f78-54da447ab797,10:28:58.817,45cfdca483ac258811d683db9ca72f1359a31007572a37d1ba657f9e64eed645,Medium,type1,Level1
0ab717d1-b20b-4ddb-ab3e-6e83eb6af5ec,aca868a4-161f-49ca-bc06-9fb28abf3629,Admin,login,v2.0,False,Blocked Access,6fe28f5c-809a-42cf-b62e-cd635b5d0daf,10:28:58.817,9190ae3c72f3c54802e9e750f19687e69d62704a94278352740d1b105309a69b,High,type1,Level1
71bda931-0e0b-4390-9fcd-2aba675f085f,db6a9e96-88d6-4f45-814a-73148f47ac88,Admin,access_file,v1.0,True,Allowed,a8474f6d-2e8f-4a43-bf46-84bf547a212d,10:28:58.817,5768ddd4108906abf1d89500679ed43e64bdaeab79edb58e3141e1558a34a691,High,type1,Level1
f1817c97-0d3d-4e65-aca3-8b9c92ab6c16,0dc2670b-f39f-4399-a054-0e412cc60697,Admin,login,v2.0,True,Blocked Access,38d9fb2e-c2a2-43cd-9701-a120bdf3e64f,10:28:58.817,9e03740f0bfda364eb6abd23b577bca31973fb4ad3b7cf5016bc97bd1a35688b,High,type1,Level1
efaf8457-6b09-4882-a076-322b7ea2c158,9ed614b3-c4d4-4a80-b5fe-413f4571915f,Admin,login,v1.0,True,Allowed,9bdb8efb-0331-4064-9162-b37cb972c4e0,10:28:58.817,1dc24dcfdefe1d2c560ec5927284346cf6c2be2f4f24ee08715863cc5d2c20f2,Medium,type1,Level1
fa986a1d-e6ac-423b-bc82-3491188cc32a,0d4fb34b-a072-473e-ac5e-4bffdad491ce,Admin,login,v5.0,False,Allowed,4c4d5e66-8b0c-4e0e-874a-28a127d483c0,10:28:58.817,e5f12bc0385aa78c9dc4aaa9a0dfa889fe0f345e27775d122b06ed38cf9a26a7,Low,type1,Level1
b4fcc232-76ba-4e00-9b11-925b8debdc9b,c5074038-2ce5-4a17-9af3-0f28f03366dd,Admin,access_file,v2.0,False,Blocked Access,5ae18210-3466-4102-b89e-95d4a9f38a69,10:28:58.817,3394e3f01835fc4e474b41dedbb431b1442d928ee101c34aea78b189994971c8,High,type1,Level1
93a1c8c6-0995-49e3-9328-0384c64a6537,6509bd21-5d02-4a16-a0b6-53e9503921e2,Admin,modify_settings,v3.0,True,Allowed,d4881ebc-ab6e-460a-8faa-72ca8c735ade,10:28:58.817,06d0d09e0881383525abec19979aeb8b04631f4844d6c09a012a69534e1e90ab,High,type1,Level1
897cefc1-3968-4744-ae5a-a99aca6e6770,9a2e4e4c-13be-493a-909a-6005d4c67533,Admin,access_file,v2.0,False,Allowed,816a179c-e9f9-4e31-a0ed-02856200b44d,10:28:58.817,b08aca1f644c3bfc274da6619f4e7f2d9f3ffc8bd71277d9940e672a777204df,Low,type1,Level1
666372b5-0980-498a-9f8f-6158c1983aef,fad3e9d3-d9e3-4afa-988e-72edcff49bd7,Admin,login,v3.0,True,Allowed,d79ab537-e609-48ec-92b5-b0323379d1e1,10:28:58.817,39b56065f60d456e5041d9114aa7ff4181cdf240560f43bba686cd5977cbf8e5,Medium,type1,Level1
d38aac8a-344f-4487-b264-9805c410a82c,f8c87541-16b3-4b75-8a35-0c552ab0e624,Admin,login,v3.0,False,Allowed,de6f2b4a-5963-4cdd-ae73-0a09474e472a,10:28:58.817,566614fb3f573a69a2ddd58b2cafbc4ba0805798fe303a189c73348543ce2c4a,High,type1,Level1
a9b4ee44-7b65-4356-83ac-96466c2ac107,7e900e96-d971-4fe1-8574-2559fe1c7574,Admin,login,v1.0,True,Alerted,aa82c1e9-1c2e-4dbe-833f-8e25f8b8a49f,10:28:58.817,11b4e482d436f72a76e450854f184ba79409b21bd9e8c4229620812e02899c9e,Medium,type1,Level1
e7590a6a-2f59-4b15-88c2-6940de2e0644,bafce7d8-2a91-4dbe-8308-6d115b321f2e,Admin,access_file,v3.0,False,Allowed,036a866a-4c5a-4044-bcd5-5fdb98f07552,10:28:58.817,7c6814ba9de584e2f9f6ed94546d6ab980d6f0287716b7bb885b390cdca957dd,Low,type1,Level1
5c02797e-ef05-4cc2-bd99-bd0e42cdcbb6,1c73cee6-de5e-46fd-9967-98bb13363111,Admin,access_file,v2.0,True,Allowed,a8e520e3-80fe-4bc6-a43c-5684f13bbab5,10:28:58.817,7157e8a7172d179767b58ea3c7cbf9e17921315ae82ae6b8616fc3c5298d0438,High,type1,Level1
0abb319e-9ca0-4dd3-b37f-7243a9401a63,b495f774-db7e-4ada-aee8-f0b3d5058c86,Admin,login,v4.0,False,Alerted,8be8823b-278c-4272-b501-cd90c4fe9873,10:28:58.817,8533457272c95e646a8f5c7e2e7f539591e31b48bc0aed5c37be61638c89af1a,Medium,type1,Level1
6ceb0ec4-14b2-4a1c-84ef-e8113c8c15e0,daa931f2-41c5-4dea-9ec6-fa8a356e5825,Admin,access_file,v4.0,True,Blocked Access,c4ea8f25-53b9-405b-bffb-be96e8eedaed,10:28:58.817,0830fd6488b749bae1cb1a3d16688e9cbf38e20fb2409bb07d30d20fa7112afa,Medium,type1,Level1
24d9d728-184d-4596-91fb-56f3bc9cc9fe,2ddf936a-9335-4f51-9c00-0072cb0b97e9,Admin,modify_settings,v4.0,False,Allowed,dc747254-51fb-4d4d-bbf3-1d974730e83a,10:28:58.817,86620771df62c7cb3030781701e14326ada804ef0b4eedee55eef51609e77ddb,Medium,type1,Level1
b37e8b1d-08b9-44e6-944b-10098d776251,9c8d781d-44a6-4145-9c3a-94a7d19b3151,Admin,access_file,v3.0,True,Alerted,c3d809fc-2939-4f1b-bc03-17eba56659c1,10:28:58.817,56e5e168d3dda502ef55286ec8367577b55f47b140cce5a86e37c0ce98a67604,High,type1,Level1
bb6b0d97-4279-4952-85b9-251c1694fb86,19eb91c7-91bb-42c7-8e6d-489af65e3269,Admin,modify_settings,v3.0,False,Alerted,7efbbe42-95b1-4c25-8e3d-0bda8958ef4e,10:28:58.817,e986002ecb070f4c83451db3829ecd6afa6eaa43a89bf56eec9928bab37eda9d,Medium,type1,Level1
6c0c9697-e8e9-421c-b7e9-8f5f9642bd79,f4751b10-0a94-4045-83e2-7b092e765fbd,Admin,access_file,v4.0,False,Alerted,16852f15-50ab-4d31-96d9-77e4e7723643,10:28:58.817,d973bac33d0c1ab8ee9520e8d5202a6451173c78704843dfa74189ef1196ef11,Low,type1,Level1
9eedf7bb-d91b-436b-8638-64571120a927,b11dcd20-a984-4627-8fb8-9721768c2602,Admin,modify_settings,v2.0,False,Allowed,6745b57f-70b5-47e5-a9c5-4f7f611876bd,10:28:58.817,eb64c44c794131ced27724bb936021c79b09b2cb2387778deff5a305ce14cb7a,Low,type1,Level1
fb30de92-1309-40a5-8b33-4636441a92ae,05bf7b26-7857-420d-a416-c207c54f6132,Admin,login,v5.0,True,Alerted,52059dc7-e908-4ebd-9dcd-2e3d0898bea4,10:28:58.817,9bf7239786e2a02cad71685db411fe487a9f1f9ef18ac9c08e696c47587e1fe4,High,type1,Level1
68918351-3488-4d44-be61-a6bff338ef64,d952d2fd-0254-4db7-8afe-a7b20c5d315f,Admin,modify_settings,v1.0,True,Allowed,7a91e669-bff1-4bf0-abcc-ee229d265764,10:28:58.817,5673f030584ce2f9a344abd4181803a29082eafdd203e31a417258fe7613c398,Medium,type1,Level1
d4facb5e-a16c-46f9-8576-b66e7384ff1b,4e90493c-7135-4068-83c8-175c0fe2eabc,Admin,access_file,v3.0,True,Allowed,cc6fb1e6-8618-4687-8092-7ca86bd046e4,10:28:58.817,140d957125cb95e9da46c389625b17a4df6038599cf28289fe78528a137d565a,High,type1,Level1
826828f3-d1eb-4f9a-8432-ae83d0d47622,5430d0b0-9df9-4ad6-ad25-2d94d6ffa5d9,Admin,access_file,v5.0,True,Allowed,d298d1e3-05d8-4fde-9ad1-01558f367e5c,10:28:58.817,d5cf81662fb48f79562aabad0cd05cac0deaa45706db7ed82981f0ec847d5dd6,Medium,type1,Level1
7714a5bb-b475-4f31-82e5-1987fb7a72f6,2f4d3892-7a6f-4042-903a-73e9fb06eb25,Admin,access_file,v5.0,True,Alerted,874487ce-28e1-453f-ad9e-faa52ded70bd,10:28:58.817,d270f459381e5e7450a45459cf130466244278867763e51cc65350cffff6584c,Medium,type1,Level1
51f07756-a881-4f57-95d1-f97cbeb66345,411dc19b-7baf-427c-a6e5-93c32acfb109,Admin,login,v1.0,True,Blocked Access,6cbc5386-2934-44fd-8a71-fbf0813d1966,10:28:58.817,dbc3fcfc6e05f5ef2e96f87889f42240133a03fe02d5997efa9036aaa6eb680c,Low,type1,Level1
cdb5b458-6a03-40d4-a53a-3e7bcd3e9892,28fb98b9-3983-4d64-9057-4680a2b03e49,Admin,modify_settings,v2.0,False,Allowed,1b4c2355-f8b3-44d5-8bb1-6e9beb54550f,10:28:58.817,ba56281d51bff5f7ca4dc3c730b4ba1c966df9d304e5ab8a7a49e60ebc1559cf,Low,type1,Level1
6d6c51a8-ffb1-47b2-988a-c15df324a7a5,75f7c2da-51d6-4a67-9180-9a893188a016,Admin,access_file,v4.0,False,Alerted,f5ad40b5-f13b-4b0e-9ff6-5626f146059a,10:28:58.817,da26a501398582daee60509e5d177be8e2d5681ebf7a56c9323458efb73e4fec,High,type1,Level1
4f90e63d-18fc-4c0e-8998-60f0a823e096,38a6d3d4-c27f-4869-9638-a55c4761cb93,Admin,login,v5.0,False,Allowed,f007f04a-7407-4f7e-9494-ef24174777ab,10:28:58.817,3459ca034f3471c416453bf963da9489b832f4c4806e56d97342d5014be41050,Low,type1,Level1
1dc5f6f5-e2b5-4898-bbb5-de3b7820ec3f,3ac40d13-9a07-4183-9c11-6852a2752391,Admin,login,v3.0,False,Allowed,7c569a8f-a97f-4078-ae1e-a5c18b50d96a,10:28:58.817,23d5f5853d84a64dc87673406d5a9551f7abe98b8449bdab425de3723236f2fd,Medium,type1,Level1
02bfc87f-712f-4f54-b3ff-be4c0f774495,aa3d5e4c-6bc2-4571-bf0e-1af472e764cc,Admin,login,v1.0,False,Allowed,2db93138-ad97-4f2c-81e5-755b44d5ad57,10:28:58.817,9d794f4345d95e9cd9a7c00530c57e0ed76c81fba5ed3d6327e233c0ac2edf5f,High,type1,Level1
26d3733c-4d3e-4001-942f-94197d779173,c49adba5-d462-4709-9457-3bd441314e6e,Admin,login,v5.0,False,Blocked Access,79647268-0c89-46c6-9b57-d0b517276172,10:28:58.817,baef444f8976e213a30a2cd588fb8c6a96e380ccd6bce99c09a4500a16b53e62,Low,type1,Level1
35338132-2e6f-4ba2-ae8e-f2b55c17188e,e506de05-ed4b-4e9c-a1e1-fd8a40740736,Admin,login,v4.0,True,Allowed,ba321f41-0db6-474d-b00b-675135637803,10:28:58.817,b23f7b91ae821b50a20336367d6bf0627f6cc4e51363fe0976beea605ea3ed76,High,type1,Level1
d3847591-b92c-412f-b873-5d7c2a03ce38,ec674699-eb62-4f6f-b824-d3b9ea6cadd3,Admin,login,v1.0,True,Allowed,f0e6229a-f67c-4ae7-a586-3b4f19785efa,10:28:58.817,1483a638da67a482dccbc690f6567b7e76bcf3c9e06a1b8a69d3ffbe8ffde19a,Medium,type1,Level1
5627ce86-0d32-4037-9429-be2e6f58e19f,009c653a-55d4-4494-9eb8-4691f222558c,Admin,modify_settings,v2.0,True,Blocked Access,71b25cde-d5d3-44cb-b215-45891beca58f,10:28:58.817,8920681a9edd713296217749365adf0e2abfccbff09abfc30c4b28e5d5501c9c,High,type1,Level1
27d4be73-3e1b-4e75-909f-79f2723f0263,c9a598be-bf48-40e4-b54b-01b01255687b,Admin,modify_settings,v3.0,False,Allowed,2393b92b-3cb5-456e-ace1-502140cc74d5,10:28:58.817,919ce1169a8ff526d4026590da7c2fd5eeb6bdd091dd3db4061a1c3310f08f26,High,type1,Level1
4161cbed-e072-4c60-bada-058323c3831e,f32eedc2-ecab-4fa3-8396-f494794da5ca,Admin,login,v2.0,False,Alerted,07523a0f-85cc-4d74-865a-3a895db9c004,10:28:58.817,0595e11d3a8b8ba5b3954b0ddc6b820d86e6382fa88af43c9fec4522488e74a1,High,type1,Level1
fb167974-2d42-4e0d-8bca-e2d1c2d3c648,c572c40e-b2ae-4354-9b8d-058f46320cd0,Admin,access_file,v5.0,False,Blocked Access,e4833028-1b33-4cfb-a69e-8a4762fa74d3,10:28:58.817,94c2adf715ddb073a0aad4dc0c62df70b5bf96d8383945f9718fe38b74cca5da,High,type1,Level1
41c5f05d-803f-4565-a08b-5198fb6d3647,67d0e1a5-66c2-47c9-a803-3c5893fc0aff,Admin,access_file,v1.0,False,Allowed,54a9c943-78de-47da-abf4-07e501fffade,10:28:58.817,c25b8c6d002f69f19ffe65728ac6d9cf2d23b012ccc601dfe6691a26ae3c6049,Medium,type1,Level1
ed6ecb34-51b3-4df3-bb06-7f5c098d66cd,36ea0e2b-c9bb-44c1-905e-a33fa6a5191e,Admin,login,v2.0,False,Allowed,d54d17a6-7d15-45f4-b5e0-5c282379d026,10:28:58.817,5bc891c7093dcee279bd94854bb3d6d1597b7a9deb83279f3e78d64523283c7b,Low,type1,Level1
b1332d48-813c-49fe-8eaa-3d5f598e5997,5d6d72d4-84ff-4f5c-91ac-7805306fc269,Admin,access_file,v2.0,False,Allowed,96c89ae6-844e-41cb-8f16-13bbcee33622,10:28:58.817,7f021d9dc8c50cc40467587bebf8ce7d933ff41451ac264015078c2914526d12,High,type1,Level1
d3467205-31ce-4e9c-a20e-218559250c3d,d0bde773-99f8-4496-9e85-b13e1e399b20,Admin,login,v5.0,True,Alerted,dca7c63e-adb8-4a97-9432-e165dfa33f80,10:28:58.817,2f8abca4dce9ec00cf2f544b7cad71e94e601190a12a73efe5f5a7047c5e7056,Medium,type1,Level1
096a67c8-afdf-4891-bf12-e1bfcce7db05,4b3ebc74-de21-4193-a9c6-a15fde6ef63d,Admin,modify_settings,v3.0,False,Allowed,af719cd9-7abe-4e6e-9f41-65404372d3e5,10:28:58.817,b6f32f1519e38e8f277158c515638fc414f3471d4b6e1c43cf0d775c304e9b5c,Low,type1,Level1
0ccc0c61-3c0a-4314-abca-8a0572cb0c4b,4e8d064a-27eb-4af5-a597-46aae8a56f9b,Admin,login,v4.0,True,Blocked Access,03a30852-4214-47cd-915f-8c631f5490c5,10:28:58.817,3edff7c7e3220cb4e7a04939028ebff4f11abd5b6c8f880cb84d54a4333ad2ac,Low,type1,Level1
e338f3f7-2f0f-4a81-9791-9b81ee076e42,883b5d30-c21a-4263-85c1-0b3945a8671c,Admin,login,v3.0,False,Alerted,b020047d-46fd-4f67-97ce-ee82d7ac679e,10:28:58.817,8f10bd65f9c2949853362dc056dc739d9b0f1f85518eec9b9b3208d9eba0524b,Medium,type1,Level1
440dd7bc-3daf-4169-951e-fffcbcc4a6d2,e7513365-9df9-491f-bce6-1254cb15b49d,Admin,modify_settings,v1.0,False,Allowed,77a5b6bb-5007-47e3-9e60-3156bafd5309,10:28:58.817,28420dee00481c9ab54de21a2f08802118c89ccb7bd63fe5346210cbfb11ffcc,High,type1,Level1
b5d29823-7ce7-4a61-a4e8-99cc6b4603b3,419ca73f-0f53-4542-bfba-80503fdbf4ed,Admin,login,v1.0,True,Alerted,37bbf4c3-f805-4256-b7fa-d43ab9f6726a,10:28:58.817,289b8f4a81bbef304549526d6d4c4c4b9979c725720923b093e0d938ea2c6003,Low,type1,Level1
2724e973-3039-40fc-9f5d-094f0a2da3f2,33730ec9-37c2-4990-9c60-035f27c6cb48,Admin,access_file,v3.0,False,Alerted,fb63f201-69d5-4aad-8183-f3a9a9153373,10:28:58.817,2125c6053ed72ecbad35e4c81716e484b0a88c007f27640b204f85d6be227685,Low,type1,Level1
815f608c-64cc-47d5-9c3f-11459ba146c0,e0c8cc11-28c4-4c79-83ab-c7c896b68bd4,Admin,login,v1.0,False,Blocked Access,896b2ed4-85f5-4787-82bc-7b0bcd53e59e,10:28:58.817,5ec602d724768c1ec671138805a21d452ed06294e63cce9934a5e9e103c5976b,Low,type1,Level1
6d266906-a132-49f4-91df-4d3363dd0e29,6d6b1f2c-6e18-4466-93bf-26ee206a2f4b,Admin,access_file,v2.0,True,Blocked Access,1b71be8a-2a2c-45ca-88dc-d0ce80668440,10:28:58.817,daab2f645198f6ae4a7020a97e0aafabb98f66a89fc98eb0c9a3d3ef2a440666,Low,type1,Level1
ac0941f8-c13b-486d-a7be-aab1367b2708,78cce478-b5e3-4350-9a47-dd5ffb383563,Admin,modify_settings,v3.0,True,Blocked Access,d744761d-016f-4a45-aa8a-e4d25d5cec62,10:28:58.817,a3613c1457abe300ee4a74c976953ab3c35e00895bc4173712e8c3109d899efe,High,type1,Level1
cebda36c-1421-4f4a-8597-ab53710eb518,35c96f5d-df8d-48b6-92fc-be511d10120c,Admin,login,v2.0,False,Allowed,c2c344f1-c3f5-44d2-85a6-ac3cee798715,10:28:58.817,2219640c9559cc1e0083ee6c05442b246db3a567c032293a867166acb2488bef,Low,type1,Level1
4e8d77f7-6ca1-4f5e-9fd2-e29a71335a2f,2932d665-460b-4dea-ad5e-46b957df96b6,Admin,login,v1.0,False,Alerted,2a05605a-2ab7-4c67-8f8a-975bdd3723d5,10:28:58.817,93e8f9078257ebffbafd5b0d480da341a37ca8111c972382828439c9d05383cc,High,type1,Level1
998277c6-9b2d-4444-8625-6d1612b696a1,08174dd2-cfe2-45c6-bb59-a85104e16223,Admin,login,v5.0,True,Blocked Access,31fdc18c-e33f-4289-b4e8-b1aafa7eb236,10:28:58.817,f61684697bf6f16755b416500e42c97653a546f6e5994acfefd64583d2afcabd,High,type1,Level1
b208ad1b-4740-4a5a-a7db-631ccc0350e9,7f5d6680-a100-47fe-877b-fe4db5b11e98,Admin,modify_settings,v5.0,False,Alerted,9f6a725f-821f-4b23-878a-54789ebdee00,10:28:58.817,797a753cc67515049f3a9ed781e74b3ddbe205e7827056c4e5ce227488f4f12f,High,type1,Level1
ae7fa618-79ed-40a3-a55c-8b1c9d5f5b83,c2dca468-8f2a-4818-976e-05ff2c4d3a30,Admin,login,v5.0,False,Allowed,916f2a02-fc02-4ef1-902c-3ffd77e11da2,10:28:58.817,2fa65d130d65b1da2f51dd20799be30e5a404bc02b4dbfb2dda729264c5c9c50,Low,type1,Level1
3b896e60-2c95-4de6-aa60-1fbecd7032c7,a02ab873-97fc-42d7-b352-de7e957f314e,Admin,login,v2.0,True,Alerted,0879d73c-675e-4d5f-a3e9-2b4362cc8df9,10:28:58.817,751f6f8d70dc964b984a2b2ce814ffa20117c9f17fea896072c9b618816736e6,High,type1,Level1
26e6eb5f-a2f7-4eda-9c95-22ec0598dbd7,548c6602-ac91-4f12-aa9a-8f4dd55e6795,Admin,access_file,v2.0,True,Alerted,da0a7280-f091-4f3f-8ccb-cc44e573e66c,10:28:58.817,805b6e62c842ca9516973bbb5d5979136c4c2b2f28039595ba6a52e47caca9fa,Medium,type1,Level1
1fb1a1d2-6e26-47a4-8161-60c8e0eeeedf,39d84b13-0d5d-4ec4-97b2-bb1b1182a6b2,Admin,access_file,v2.0,True,Allowed,9cbe3135-e3cd-4ac8-bb18-37e307187c96,10:28:58.817,5d5d918ed2d9f75e307c8b56e256e22122d5e8bf1c2e16853c1883dae9d44678,Medium,type1,Level1
aa913930-d598-4c98-901d-b3726c7cfdab,588977ae-6272-4686-a452-3de3c4418d56,Admin,access_file,v5.0,False,Blocked Access,86750c94-a1bd-4b3b-b74f-c04ac8cafbde,10:28:58.817,7099b17ecbae6c87ae3da2cb5d00ddd254fe1ab38b00f3ee9f236d2ec7970cfd,High,type1,Level1
1242f120-a426-42b1-a082-581f14eabd08,148ce2d7-ecc4-4f3d-9e8e-ba972f4d0a74,Admin,modify_settings,v2.0,True,Alerted,70d5cbb2-1bda-4be9-880c-aac560822b02,10:28:58.817,247628fc2a1e2bf5fe0c939d178121457bd74bb91a16b8ef301c9ccf3baf0133,Low,type1,Level1
c9a64a65-10af-4ef5-b91b-cca0bfb7ef81,ee7bbd77-0e42-4fea-b7ef-ecb39218ccde,Admin,login,v3.0,False,Blocked Access,da5f1074-851a-4e72-838c-d2a0de449acd,10:28:58.817,c61e6761179260e447924d96912b69fa999472f1f84282e94307aaf4c561920a,Low,type1,Level1
